tconst,primaryTitle,Actual,Predicted
tt9143112,Falling,6.5,7.852399999999986
tt0460394,Aithe,8.0,7.446799999999998
tt13308316,Babysitter,6.1,5.671999999999991
tt0411475,Hell Ride,5.0,6.285399999999997
tt0307873,Raaz,6.6,6.278999999999999
tt0299108,Rehnaa Hai Terre Dil Mein,7.5,7.440199999999988
tt2181298,The Village,3.4,3.459600000000009
tt5360952,The Hurricane Heist,5.1,5.868800000000005
tt13661368,The Stranger in Our Bed,4.6,4.187999999999995
tt3302594,The Mystery of Happiness,6.1,5.876799999999998
tt0475271,Fetching Cody,6.5,6.3370000000000015
tt13310936,Thimmarusu: Assignment Vali,7.1,6.432800000000003
tt28225049,Girls on Film,4.4,5.109199999999999
tt5280684,The Ice Cream Truck,4.3,4.293799999999992
tt14960854,Swallowed,5.3,5.191599999999991
tt13899570,Kannagi,6.6,6.480000000000001
tt0370402,Sword in the Moon,5.7,6.108599999999989
tt1533114,White Night,6.5,6.5727999999999875
tt0277615,Bug,7.1,5.9508000000000205
tt2704998,Game Night,6.9,6.591999999999991
tt1233474,The Garden of Sinners: The Hollow Shrine,7.1,6.700799999999998
tt5112578,Super Dark Times,6.6,6.15179999999999
tt1193138,Up in the Air,7.4,7.1538000000000075
tt0331834,Alive,5.5,4.806
tt2854394,Hot Bot,3.3,5.590799999999996
tt0192455,Picking Up the Pieces,4.7,5.616399999999998
tt14153080,A Good Person,7.1,7.025599999999991
tt7488208,Over the Moon,6.3,6.629199999999991
tt5453522,Alien Code,5.7,5.508999999999995
tt0267440,Do You Wanna Know a Secret?,3.0,3.094199999999999
tt5910280,Tunnel,6.8,6.5048000000000075
tt2147459,Patrick: Evil Awakens,4.9,4.065000000000002
tt7543930,In Safe Hands,7.2,7.122999999999959
tt7217028,Joint Custody,5.5,5.116799999999999
tt7084386,Blue Miracle,6.6,6.258799999999996
tt2278392,American Dreams in China,7.0,6.770800000000001
tt1151384,"Otto; or, Up with Dead People",5.1,5.258799999999999
tt2717168,Celluloid,7.7,7.6605999999999534
tt0208196,Happy Accidents,7.2,6.443199999999997
tt3387542,The Forest,4.8,5.108
tt14570440,Radical,7.8,7.526199999999984
tt18082758,The Takeover,5.3,5.028600000000005
tt10342250,Three Perfect Daughters,5.6,5.933400000000005
tt4842646,The Most Hated Woman in America,6.1,6.699199999999984
tt0483719,The Living and the Dead,5.8,5.373399999999992
tt6290798,UFO,6.2,5.523599999999996
tt10497826,Kasablanka,6.1,5.8031999999999995
tt6982104,Put Grandma in the Freezer,6.0,5.699399999999997
tt5809020,Handsome: A Netflix Mystery Movie,5.2,5.687999999999997
tt2014202,Dawn Rider,4.9,4.165199999999999
tt0412596,Café Lumière,6.8,6.6139999999999874
tt0382572,The Wedding Party,6.6,5.861199999999998
tt0760187,The Tripper,5.0,4.319
tt1929308,Magic Magic,5.0,5.795800000000007
tt4819514,Go Away Mr. Tumor,6.5,6.1323999999999925
tt13103212,Irul,5.8,5.850199999999992
tt0436374,The Uninvited Guest,6.7,6.131599999999985
tt1441940,Broken,7.2,7.070199999999992
tt10054316,Guest House,4.4,4.897
tt5431082,Darkland,6.5,6.23239999999999
tt8751976,Dev,4.8,5.626799999999995
tt10274284,Girl Lost: A Hollywood Story,5.2,5.143400000000004
tt12344410,French Biriyani,5.7,5.597399999999995
tt6418778,Fast Color,6.1,6.2592
tt4685940,Discarnate,4.3,3.5613999999999986
tt15620158,American Girl,7.1,7.083999999999954
tt1334102,The Resident,5.3,5.087199999999998
tt27502426,Four Daughters,7.3,6.983399999999983
tt2639336,Greta,6.0,6.206599999999996
tt0811137,The Do-Deca-Pentathlon,5.9,6.4453999999999985
tt4728386,Killing Ground,5.8,5.361200000000009
tt2702724,The Boss,5.4,5.7860000000000005
tt4257940,The Lost Husband,6.1,6.087799999999973
tt2446502,Zombie Hunter,3.5,4.186600000000002
tt15268244,Joy Ride,6.4,6.274399999999996
tt2782834,iSteve,5.2,4.989799999999993
tt24517458,RDX: Robert Dony Xavier,7.1,6.630199999999993
tt2168288,Silent Youth,5.6,5.486599999999967
tt9664078,American Son,5.9,5.867800000000004
tt0772172,The Chair,4.3,4.069999999999987
tt0374497,Amma Nanna O Tamila Ammayi,7.4,6.475200000000005
tt1664806,Raavanan,6.9,7.274600000000009
tt1227787,London River,6.9,6.386200000000007
tt0756729,Year of the Dog,6.0,6.706199999999982
tt0415679,Boy Eats Girl,4.9,4.823200000000004
tt2053463,Side Effects,7.1,7.153199999999999
tt1468313,The Orgasm Diaries,4.7,5.672199999999992
tt2069955,Border Run,4.2,4.648599999999998
tt0341384,The Coast Guard,6.4,7.134999999999996
tt0436339,G-Force,5.1,6.0173999999999985
tt1720254,Thank You,4.8,5.859999999999996
tt1181791,Black Death,6.4,6.342599999999993
tt0418657,Goldene Zeiten,6.3,6.6412
tt1233461,Miracle of Giving Fool,7.3,6.98420000000001
tt0280707,Gosford Park,7.2,7.327999999999996
tt0338348,The Polar Express,6.6,6.4842
tt12553046,The Loneliest Boy in the World,5.1,4.903199999999992
tt2082513,Yaar Anmulle,7.4,6.4848
tt1104126,Shifty,6.5,6.070199999999969
tt0352277,De-Lovely,6.6,7.330199999999994
tt8365398,All my crazy love,6.4,6.152599999999994
tt0468536,Prey,4.7,5.642400000000018
tt27612422,Fanfic,5.7,5.654799999999989
tt8123618,Bring Me Home,6.4,6.283200000000028
tt5589212,Extracurricular,5.0,4.811799999999996
tt1562899,Jinn,4.1,4.815000000000005
tt0455663,Nuvvostanante Nenoddantana,7.8,6.279200000000007
tt0785002,Heartbreak Hotel,5.3,5.074399999999993
tt3087700,7 Pecados Rurais,5.6,5.601999999999991
tt0291003,Behind the Sun,7.6,6.700199999999998
tt3204254,Knucklebones,3.6,3.3965999999999914
tt27241551,Centaur,7.0,5.668999999999997
tt1155696,Detective Conan: Full Score of Fear,6.7,6.928399999999972
tt1172994,The House of the Devil,6.3,6.054399999999995
tt0910554,Frequently Asked Questions About Time Travel,7.0,5.383400000000001
tt18298588,Monolith,5.9,5.635200000000023
tt6547044,Being Frank,6.1,5.858599999999995
tt1179025,The Extraordinary Adventures of Adèle Blanc-Sec,6.3,6.3410000000000055
tt3451720,Francofonia,6.6,6.724800000000004
tt5910344,The House of Tomorrow,6.2,6.231399999999973
tt0242572,Kandukondain Kandukondain,7.6,6.624800000000008
tt2650978,The Dark Valley,7.1,6.827599999999992
tt0210567,Beautiful,5.6,6.282799999999995
tt2202086,Ab Tak Chhappan 2,5.8,4.648399999999994
tt8580348,Perfect Strangers,6.6,6.171799999999999
tt0887143,Hyenas,2.8,3.3031999999999972
tt2145623,Bu Son Olsun,5.9,5.926600000000023
tt4769836,The Do-Over,5.7,5.648199999999999
tt4454078,Supercon,3.7,4.452599999999995
tt5243424,Buddymoon,6.1,6.094600000000008
tt6444838,The Workshop,6.5,6.975600000000003
tt8800266,Ema,6.7,6.831400000000013
tt9099938,Kingdom,6.7,6.495399999999987
tt9110904,Three Floors,6.4,6.480399999999995
tt14398454,Tara vs Bilal,5.9,6.744400000000008
tt1360866,Giant,6.8,6.739800000000043
tt0253840,The Triumph of Love,5.8,5.744800000000005
tt5017936,Prodigy,5.9,4.644400000000007
tt10521092,The Forgotten Battle,7.1,6.666400000000005
tt0347416,LOC: Kargil,5.4,5.9487999999999985
tt0365020,Everyday People,6.5,6.495599999999997
tt1334512,Arthur,5.7,6.159799999999994
tt8223844,Modest Heroes,6.6,7.531199999999987
tt2311530,Lost Angelas,4.0,4.015599999999997
tt12877966,Like a Cat on a Highway 2,5.9,5.885199999999995
tt3612984,Caprice,6.0,6.554599999999986
tt5783956,When We First Met,6.4,6.246600000000013
tt0470833,Keloglan vs. the Black Prince,1.6,2.197799999999998
tt8581366,Load Wedding,7.2,7.000399999999988
tt0369735,Monster-in-Law,5.6,5.622999999999986
tt1212408,Dog Tags,5.9,5.84500000000003
tt10360772,My Best Friend Anne Frank,6.3,6.429000000000021
tt6814252,House of the Disappeared,6.3,5.467999999999988
tt1022603,500 Days of Summer,7.7,7.474399999999993
tt4154796,Avengers: Endgame,8.4,8.130200000000013
tt7090638,The Swerve,6.5,6.313400000000007
tt5084198,Kizumonogatari Part 3: Reiketsu,7.9,7.29959999999997
tt2638104,Biriyani,5.7,6.209799999999987
tt9477520,Asuran,8.4,8.174199999999976
tt2982158,The Hours Till Daylight,4.4,3.6433999999999975
tt12359080,Zero Contact,4.3,3.970800000000003
tt2582496,Me and Earl and the Dying Girl,7.7,6.342199999999999
tt14935892,Maboroshi,6.3,6.528800000000007
tt0758730,Aliens vs. Predator: Requiem,4.6,5.222399999999997
tt0273148,The Officer's Ward,7.4,6.797799999999988
tt4153828,Swift,5.3,4.464800000000002
tt0316599,Graveyard of Honor,6.9,4.8479999999999945
tt7757688,Tall Tales,6.9,6.833200000000007
tt0270288,Confessions of a Dangerous Mind,7.0,7.24399999999998
tt16078152,Iravatham,6.2,6.179199999999982
tt0347304,Kal Ho Naa Ho,7.9,7.836599999999979
tt1961192,Marie Krøyer,6.3,6.287599999999995
tt1206285,Camino,7.4,7.273400000000013
tt5156910,Ouija 3: The Charlie Charlie Challenge,2.3,3.679799999999999
tt1509130,Janie Jones,6.6,5.946199999999997
tt7243686,The Swindlers,6.6,6.532799999999985
tt4935158,Demon,6.1,5.993399999999988
tt1266029,Nowhere Boy,7.1,6.99559999999999
tt12747588,Meka Suri,6.4,6.199200000000011
tt10097544,Super Me,5.8,5.7062000000000035
tt1412386,The Best Exotic Marigold Hotel,7.2,6.847400000000009
tt3481634,Inconceivable,5.2,5.596600000000006
tt1564349,Dolphin Tale,6.8,6.230600000000004
tt1126596,Adulthood,6.6,6.359400000000035
tt1139592,Jeepers Creepers III,3.9,5.6984000000000075
tt1433816,Metastases,7.7,6.2404000000000055
tt13617604,World Cup Heist,3.3,4.513000000000003
tt0425112,Hot Fuzz,7.8,6.953600000000015
tt0309291,Blue Spring,7.1,6.847599999999995
tt1949605,Who Gets the Dog?,4.9,4.72559999999999
tt5320522,Monsoon Mangoes,6.6,5.9397999999999955
tt4225622,The Babysitter,6.4,5.8882
tt3458760,The Lucky Man,4.7,4.3192000000000075
tt10151260,Sons of Rizk 2,7.1,6.033000000000003
tt0475290,"Hail, Caesar!",6.3,6.185800000000003
tt1811315,FDR: American Badass!,5.2,4.567400000000005
tt0807944,Dheena,7.1,7.200400000000007
tt0290334,X2,7.4,7.107000000000019
tt5770620,The Lovers,6.1,5.966600000000002
tt1891942,Nicostratos the Pelican,6.9,6.763200000000019
tt14850544,Sam & Kate,6.2,6.428799999999993
tt2659374,Ku! Kin-dza-dza,6.0,5.492799999999996
tt5338644,Mrs. Hyde,5.1,5.194200000000003
tt3296156,While the Wolf's Away,6.5,6.436000000000002
tt0300620,So Close,6.6,6.990599999999987
tt0369359,Dead Meat,4.7,4.715199999999994
tt9531772,Sooryavanshi,6.0,6.079400000000003
tt1653690,Ong Bak 3,4.9,6.050199999999985
tt1127896,Taking Woodstock,6.7,6.939999999999995
tt4976192,211,4.4,4.698800000000008
tt11304740,Wish,5.6,6.860600000000017
tt2387806,The Girl with Nine Wigs,6.8,5.962999999999994
tt0756648,The Fox and the Child,6.8,6.873600000000011
tt5425264,Throne of Elves,5.9,5.886799999999994
tt2424028,Bring Me the Head of the Machine Gun Woman,5.4,4.714400000000001
tt8976710,Sextuplets,4.5,5.031000000000002
tt1094278,Tricks,7.0,7.07779999999998
tt1578882,Elephant White,5.0,5.003800000000003
tt0449999,Kabhi Alvida Naa Kehna,6.1,6.828000000000005
tt0800325,The Dirt,7.0,6.5394
tt2499472,Point Blank,5.7,5.902599999999991
tt1885265,Good Deeds,5.7,5.38960000000001
tt3881784,Stronger,6.9,6.5500000000000105
tt3121434,Yolki 3,5.3,5.420399999999987
tt6400166,My Best Friend,6.8,6.656400000000017
tt6158692,Who's Watching Oliver,5.0,4.929199999999999
tt11519834,The Naked Truth,5.0,4.795
tt13117720,Stay,3.7,3.288400000000001
tt8707922,Can You Keep a Secret?,5.4,5.669399999999999
tt5222768,White Fang,6.9,6.300199999999989
tt0375611,Black,8.1,8.086599999999983
tt6237966,Thaanaa Serndha Koottam,6.4,7.056999999999985
tt1189893,Ilya and the Robber,6.8,6.058399999999999
tt0331175,Any Way the Wind Blows,7.1,6.309000000000025
tt4569374,Woodland,5.1,5.010199999999979
tt2926810,ABCs of Death 2,5.4,5.372800000000001
tt10358198,The Dinner Party,4.2,4.0964000000000045
tt10656188,The Queen of Black Magic,6.5,6.215400000000006
tt0221027,Blow,7.5,7.2656
tt1760980,"Madrid, 1987",6.2,6.2727999999999895
tt0486652,Sisters,3.9,4.334200000000008
tt3687310,Criminal Activities,5.8,5.520199999999994
tt0288263,Tom & Thomas,6.6,6.176400000000019
tt1100089,Foxcatcher,7.0,7.197199999999996
tt11053476,Sound of Violence,4.7,4.3909999999999965
tt0257106,Scary Movie 2,5.3,5.743399999999998
tt4106306,Sky,5.8,5.9049999999999985
tt6718170,The Super Mario Bros. Movie,7.0,6.745200000000014
tt5041296,Muse,5.4,5.297399999999994
tt0341455,The Web of the Witch,7.5,5.667400000000001
tt0395173,Unconscious,7.2,6.464799999999999
tt12611906,Bismillah,6.7,6.972999999999985
tt5114984,Team Spirit,6.7,6.418199999999994
tt6616800,Villain,6.1,5.496000000000002
tt1977895,Resolution,6.4,6.250200000000005
tt3295734,Colossal Youth,5.2,4.904000000000005
tt0217756,Ready to Rumble,5.3,5.63659999999999
tt20114976,The Sacrifice Game,5.5,5.098400000000006
tt9308382,The High Note,6.4,6.4614000000000065
tt1810710,My Trip Back to the Dark Side,4.4,4.569399999999985
tt1572315,Texas Chainsaw,4.8,5.294399999999999
tt0997138,"The Foreign Duck, the Native Duck and God in a Coin Locker",7.1,6.876799999999987
tt6334874,Coffee with D,4.4,5.068999999999997
tt6533240,Night Hunter,5.9,5.890800000000014
tt1197624,Law Abiding Citizen,7.4,6.807200000000008
tt2217458,Reaching for the Moon,7.0,6.779600000000001
tt1085799,"Chaos, This Is",7.2,6.924999999999996
tt2980210,A Hologram for the King,6.1,6.648600000000003
tt3794302,Pizza,6.2,6.384000000000007
tt3263904,Sully,7.4,7.3630000000000155
tt0295725,Time Changer,5.2,6.432200000000029
tt2384328,Sarah Prefers to Run,6.2,6.148799999999993
tt1266037,Quartier lointain,6.9,6.437199999999987
tt1808477,Skew,4.4,4.066799999999995
tt1946298,The Lookout,5.7,5.383999999999995
tt2261749,The Gilded Cage,7.2,7.006999999999983
tt0462023,"Romulus, My Father",6.6,6.660000000000008
tt5566790,A Futile and Stupid Gesture,6.7,6.658999999999995
tt0851577,The Island,7.8,6.529800000000005
tt8033428,Uma,7.4,6.947999999999997
tt0997282,Solstorm,5.1,5.627399999999998
tt0499554,Reno 911!: Miami,5.9,5.603400000000001
tt8906844,One and the Same,4.1,4.478999999999999
tt8195518,Cuck,4.5,4.7782000000000036
tt0397229,20:30:40,6.6,6.328799999999999
tt18411838,Woman in the Maze,3.7,3.8018000000000036
tt5657712,I'm Not Here,5.6,5.648199999999969
tt5821424,Thoppil Joppan,5.1,5.432399999999999
tt5545862,Missing You,6.7,6.5269999999999895
tt7701808,The Steam Engines of Oz,4.4,4.511800000000005
tt2017561,Journey to the West: Conquering the Demons,6.7,6.5957999999999855
tt0794338,Sakuran,6.7,5.721599999999979
tt0790602,Nitro,5.3,5.508400000000008
tt5216606,The Nameless Alley,5.8,5.834600000000013
tt1588342,Easy Money II: Hard to Kill,6.3,6.297000000000011
tt0231001,The Zookeeper,6.8,6.531399999999998
tt0413015,Mrs. Henderson Presents,7.0,6.828399999999993
tt2844798,White God,6.8,6.596399999999994
tt3865478,11 Minutes,5.7,6.269799999999989
tt9738784,Persian Lessons,7.4,6.637799999999998
tt0301893,State Property,4.3,6.20320000000001
tt1125849,The Wrestler,7.9,7.465000000000009
tt1057500,Invictus,7.3,7.070400000000019
tt10540510,Inu-oh,7.1,6.155799999999991
tt8769146,Union of Salvation,5.2,6.003799999999996
tt0120630,Chicken Run,7.1,6.873999999999989
tt0298130,The Ring,7.1,6.523400000000007
tt0389790,Bee Movie,6.1,6.1815999999999915
tt4584862,Bhaskar the Rascal,5.3,6.202799999999997
tt15128068,"Monica, O My Darling",7.4,7.051800000000013
tt0318649,Sahara,6.1,5.658399999999995
tt10698174,Wolf,5.1,5.227799999999989
tt10279472,The Black Demon,3.7,4.707999999999999
tt3155720,There's No Such Thing as Vampires,4.8,4.868399999999997
tt1242530,What's Your Raashee?,4.8,6.775199999999994
tt0186975,Down to You,5.0,5.519999999999994
tt0211938,Bait,5.7,6.610000000000005
tt6628102,The Wild Pear Tree,8.0,7.167200000000019
tt1399655,Jew Suss: Rise and Fall,6.1,6.2874
tt0286594,Close Your Eyes,6.1,5.906399999999987
tt11374902,Doctor,7.4,6.516599999999997
tt2905772,Thou Gild'st the Even,7.7,6.798599999999984
tt1837574,Hyena,6.2,6.11499999999998
tt0346094,Distant,7.5,6.661399999999998
tt3059656,No One's Child,7.5,7.3646
tt5273720,All the Creatures Were Stirring,5.0,5.047399999999996
tt19705884,Good Boy,5.7,4.9683999999999955
tt7721946,Housefull 4,3.5,5.825399999999997
tt14388612,Gunfight at Rio Bravo,4.1,3.5344000000000024
tt23744022,A Vampire in the Family,4.7,5.050399999999995
tt4928814,"You, Me and Him",5.9,5.727600000000034
tt5254868,The Thinning,5.3,4.946999999999992
tt15376894,Saint Omer,6.8,6.659200000000001
tt6598238,Life in a Year,6.2,6.446200000000005
tt8097030,Turning Red,7.0,7.163400000000015
tt1693679,Hirokin: The Last Samurai,3.3,3.863999999999994
tt1909270,17 Miracles,6.2,6.0879999999999725
tt0376827,Pizza,5.5,5.352399999999999
tt2337981,Architecture 101,7.2,6.5589999999999975
tt10518924,(Nie)znajomi,6.8,6.208599999999994
tt1890513,Ragini MMS,5.1,4.877799999999996
tt0902952,Acolytes,5.5,4.718599999999992
tt1664809,Rakta Charitra,7.6,6.757000000000007
tt1489889,Central Intelligence,6.3,6.230399999999989
tt13456340,Riceboy Sleeps,7.7,7.242000000000012
tt0499603,10 Items or Less,6.5,6.706199999999989
tt9472334,Malum,5.1,5.079200000000005
tt2524674,Wetlands,5.8,6.103800000000001
tt2708254,Life of a King,6.9,6.646399999999997
tt9213244,Antrum: The Deadliest Film Ever Made,4.9,3.7984000000000098
tt0381061,Casino Royale,8.0,7.616399999999993
tt0246772,Mostly Martha,7.2,6.707799999999985
tt0465188,Golden Door,6.8,6.871600000000005
tt7755856,Banana Split,6.2,6.268400000000005
tt0450314,Punisher: War Zone,5.9,6.139199999999986
tt10276470,Work It,6.1,5.8684000000000065
tt1270798,X-Men: First Class,7.7,7.061600000000009
tt2232578,Canopy,4.9,4.835000000000008
tt0258463,The Bourne Identity,7.8,6.971200000000003
tt0245115,The Fluffer,5.6,6.566800000000002
tt9426186,Revenger,5.7,5.4165999999999945
tt1228953,Big Fan,6.6,6.71599999999999
tt9541602,Extreme Job,7.0,6.716599999999998
tt0482572,Pride and Glory,6.6,6.5521999999999965
tt1848771,Aarakshan,6.2,6.961399999999998
tt0283530,The Emperor's Club,6.9,6.107399999999998
tt1464535,Cold Prey III,5.1,5.358999999999991
tt1716759,Pressed,4.6,4.7268
tt3685624,3 Idiots,4.4,5.041199999999989
tt1325723,Choose,4.7,4.8253999999999895
tt1937133,On the Other Side of the Tracks,5.8,5.787599999999999
tt4075520,Ventoux,6.4,5.642800000000017
tt15471642,The Rose Villa,5.4,5.007799999999997
tt1465505,Red White & Blue,6.3,5.605199999999991
tt22041854,Priscilla,6.5,6.6824
tt0265144,Offside,7.3,7.199200000000016
tt1114677,Hannah Montana: The Movie,4.7,6.260399999999996
tt0409459,Watchmen,7.6,7.399599999999993
tt0319470,The Guys,6.3,6.209800000000015
tt8400584,The Perfect Find,5.2,5.25640000000001
tt2456720,Tutto tutto niente niente,5.2,5.308599999999993
tt1671582,Occupant,4.6,4.504399999999995
tt2114461,Authors Anonymous,4.4,4.6726000000000125
tt0449832,Bana Sans Dile,5.2,6.2014000000000005
tt0480271,Van Wilder: The Rise of Taj,4.8,5.369200000000003
tt2192582,Short Stories,6.9,6.424600000000004
tt1042497,Exit Speed,5.2,5.024199999999995
tt1206543,Out of the Furnace,6.7,6.856000000000002
tt9130508,Cherry,6.6,6.6680000000000055
tt2401097,Tracers,5.6,5.399800000000001
tt2291284,Subterranea,3.8,4.173999999999993
tt1404082,Tellement proches,6.4,7.228800000000034
tt10189300,Lunana: A Yak in the Classroom,7.4,7.304800000000011
tt3606888,A Street Cat Named Bob,7.3,6.828399999999984
tt1542852,Carancho,6.8,6.779400000000012
tt3924450,Star,7.0,6.4848000000000035
tt0299594,Brief Crossing,6.8,5.638599999999997
tt7981492,Sabrina,4.2,4.974399999999992
tt11365186,Redeeming Love,6.7,5.703600000000002
tt15558182,Connie Lynn,4.4,3.8641999999999963
tt0778784,My Best Friend,6.6,6.2411999999999965
tt4319112,The Con Artists,6.5,6.38420000000001
tt0405676,All the King's Men,6.1,6.644599999999997
tt3611266,Bank Chor,6.0,5.792999999999993
tt11700260,Official Competition,7.0,7.087399999999995
tt6615894,Ranam,6.4,5.798600000000001
tt0343172,What Alice Found,6.5,6.334000000000009
tt1111890,Diary of a Nymphomaniac,5.7,6.047599999999992
tt11379584,Luzzu,6.9,6.795
tt1830786,Rascals,3.0,5.250599999999992
tt0225071,Angel Eyes,5.7,6.301599999999996
tt0462193,The Beast of Bray Road,4.2,3.125800000000001
tt10994688,The Binge,5.3,5.61880000000001
tt0475591,Gharshana,7.4,6.988600000000005
tt3461908,Piprabidya,6.2,7.112999999999979
tt6256978,Framing John DeLorean,6.5,6.78099999999999
tt0265018,Ah! My Goddess: The Movie,6.9,6.675799999999999
tt10554232,Dara of Jasenovac,8.1,8.263800000000003
tt0484111,The Good Night,5.7,5.624400000000005
tt0461894,7 Virgins,6.3,6.412599999999995
tt10117768,My Little Sister,6.7,6.398199999999974
tt7095654,Believer,6.6,6.438199999999996
tt23561236,American Fiction,7.5,7.397199999999998
tt26676104,Hammarskjöld,6.7,6.925199999999997
tt0249893,The Price of Milk,6.6,5.358199999999986
tt0356487,Whisky Romeo Zulu,7.4,6.813799999999999
tt2364841,Runner Runner,5.6,5.071200000000006
tt2737018,Selam,6.2,6.159599999999969
tt0347449,Avellaneda's Moon,7.2,7.539999999999987
tt0497477,Wrestlemaniac,4.4,4.365599999999995
tt1135922,Fear Me Not,6.3,6.421599999999987
tt1638353,The Patience Stone,7.1,7.002799999999973
tt0833476,Jhoom Barabar Jhoom,3.7,6.545
tt0308208,Ballistic: Ecks vs. Sever,3.7,5.105999999999999
tt1013860,Dylan Dog: Dead of Night,5.1,5.6230000000000055
tt1508661,Dead Hooker in a Trunk,4.8,5.0738
tt0418879,Memory,5.2,5.018999999999991
tt1262406,Fading of the Cries,3.0,4.637799999999995
tt10187208,A Boy Called Christmas,6.7,6.723200000000006
tt8649186,Corpus Christi,7.7,7.237799999999987
tt15415976,Macherla Niyojakavargam,4.5,5.292199999999995
tt1239449,"Lila, Lila",6.3,5.810200000000003
tt0451130,Moussaka & Chips,4.6,4.7148
tt3463938,Haunting of the Queen Mary,4.1,4.032199999999998
tt2124186,The Extreme Tragic Story of Celal Tan and His Family,6.4,6.750399999999999
tt1799508,After,5.4,5.32800000000002
tt21111348,Baris Akarsu Merhaba,5.8,6.301200000000012
tt7523010,Koode,7.6,5.250600000000002
tt0338459,Spy Kids 3: Game Over,4.4,5.213999999999985
tt2072227,Shanghai,7.2,7.1623999999999866
tt1773753,Mara,5.1,5.271799999999991
tt1528312,Route Irish,6.4,6.953600000000001
tt1322277,The Assailant,5.9,5.577999999999999
tt0478970,Ant-Man,7.2,7.21560000000001
tt2883512,Chef,7.3,7.529599999999989
tt4120210,Valley of Love,6.1,6.130599999999992
tt7919680,Karwaan,7.6,7.2463999999999995
tt0254481,Koi... Mil Gaya,7.1,5.990800000000001
tt5556054,Four Kids and It,5.1,4.805400000000002
tt4647784,The Confessions,6.1,6.457400000000012
tt1298644,The Hustle,5.4,5.477999999999994
tt0956038,Nights in Rodanthe,6.0,6.673200000000012
tt8956284,Rimini,6.9,6.112999999999998
tt1153706,Dance Flick,3.6,4.919399999999993
tt0368709,Elizabethtown,6.3,7.267000000000003
tt10235718,"Love, Weddings & Other Disasters",4.8,5.814599999999996
tt0365190,Red Lights,6.6,6.2570000000000014
tt1028576,Secretariat,7.2,7.091199999999998
tt11385336,Memories of My Father,7.2,6.658799999999996
tt0439289,Running with Scissors,6.1,6.2814000000000005
tt0830558,The Girl Next Door,6.5,5.403399999999996
tt0386751,The River King,5.7,5.498999999999999
tt5128328,Naanum Rowdy Thaan,7.2,7.174000000000005
tt4826674,The Journey,6.7,6.360400000000002
tt6039532,Tokyo Idols,6.9,6.2092000000000125
tt3529110,Blood Moon,4.6,4.484199999999995
tt3460252,The Hateful Eight,7.8,7.700799999999981
tt2528814,God's Not Dead,4.6,4.995399999999997
tt1235170,The Future,6.1,6.136799999999993
tt10015244,Ash and Bone,4.5,5.075200000000002
tt1143155,Treeless Mountain,7.0,6.1742000000000035
tt1239462,The True Story of Puss'N Boots,3.1,4.268
tt2043865,Get Married If You Can,5.7,5.891999999999993
tt6173826,Guest iin London,5.4,5.867
tt3281548,Little Women,7.8,7.584400000000001
tt1995304,Fat Kid Rules the World,6.4,6.0566
tt0493407,Cook Off!,4.2,5.870399999999994
tt0149624,All the Pretty Horses,5.8,5.842600000000001
tt5712152,Layla M.,6.6,6.455599999999976
tt0427152,Dinner for Schmucks,5.9,6.461200000000013
tt0295701,xXx,5.8,6.25739999999999
tt1315981,A Single Man,7.5,7.010599999999992
tt1754795,You Will Be My Son,6.9,6.293800000000001
tt15353964,Significant Other,5.7,5.527399999999998
tt1975249,6 Bullets,6.0,4.883199999999998
tt0181836,The Specials,5.7,5.790400000000003
tt1013753,Milk,7.5,7.146399999999988
tt1046947,Last Chance Harvey,6.6,6.469800000000019
tt15734582,Irati,6.2,6.149399999999998
tt4446472,Porto,6.0,5.914599999999993
tt2343617,Heart of a Lion,7.0,5.818800000000004
tt4429160,Red Shoes and the Seven Dwarfs,6.4,6.185399999999995
tt12792598,Tragic Jungle,5.6,5.47539999999999
tt6864046,Shadow,7.0,6.675599999999985
tt1737255,The Godmother,5.1,5.3435999999999995
tt0403360,Angels in Fast Motion,6.8,6.732999999999992
tt5951188,The Balkan Line,6.6,5.949199999999992
tt0414344,The War Within,6.8,6.368600000000004
tt1996226,Darling Nikki,2.8,5.095400000000004
tt2280964,Real,5.8,5.618999999999985
tt1425922,Black Nativity,4.8,6.375399999999982
tt5687334,Godard Mon Amour,6.6,5.751799999999999
tt0895777,"Ó Pai, Ó: Look at This",6.3,6.146600000000018
tt0400717,Open Season,6.1,6.135199999999985
tt0287635,Pokemon 4Ever: Celebi - Voice of the Forest,5.8,6.041800000000005
tt2141773,Hell and Back,5.4,5.856399999999995
tt10613992,Games People Play,6.9,6.872800000000035
tt7714770,Oleg,6.9,6.745000000000034
tt3917710,The Baker,5.9,5.796600000000003
tt0852726,Nightmare Detective,6.1,6.128000000000004
tt0976050,Soul Kicking,6.5,6.772200000000018
tt11963736,Dracula Sir,7.4,6.388399999999997
tt0451102,The Lost,5.8,5.287199999999995
tt6087426,Still/Born,5.4,5.1044000000000125
tt1243375,The Dancer and the Thief,6.1,6.708199999999988
tt1181920,20th Century Boys 2: The Last Hope,6.3,5.578200000000007
tt1504403,Husk,5.1,5.140800000000006
tt1959346,Blind Man,5.7,5.104799999999998
tt0356764,The Job,4.3,4.498000000000002
tt9458062,Enhanced,4.8,4.8927999999999985
tt0456121,Train Man,6.7,6.44219999999999
tt0310924,Crime Spree,6.4,6.181200000000012
tt0284655,WiseGirls,5.8,5.570399999999999
